ruta,lineas,main,class,plugin,tests,importado,ultima_mod,estado
scripts/pro/autonomy/swarm/agents/architecture_agent.py,23,False,True,False,False,False,2026-07-21 01:44:19 +0200,dormido
scripts/pro/autonomy/swarm/agents/documentation_agent.py,21,False,True,False,False,False,2026-07-21 01:44:19 +0200,dormido
scripts/pro/autonomy/swarm/agents/performance_agent.py,22,False,True,False,False,False,2026-07-21 01:44:19 +0200,dormido
scripts/pro/autonomy/swarm/agents/research_agent.py,35,False,True,False,False,False,2026-07-21 02:17:19 +0200,dormido
scripts/pro/autonomy/swarm/agents/security_agent.py,22,False,True,False,False,False,2026-07-21 01:44:19 +0200,dormido
scripts/pro/autonomy/swarm/agents/testing_agent.py,21,False,True,False,False,False,2026-07-21 01:44:19 +0200,dormido
scripts/pro/autonomy/swarm/coordinator.py,157,False,True,False,False,True,2026-08-03 01:02:24 +0200,activo
scripts/pro/autonomy/swarm/swarm.py,109,True,False,False,False,True,2026-08-03 01:02:24 +0200,activo
scripts/pro/backup_assistant.py,48,True,False,False,True,True,2026-07-20 23:47:47 +0200,activo
scripts/pro/backup_f26_memory.py,54,True,False,False,True,True,2026-07-20 13:35:48 +0200,activo
scripts/pro/captura_virtual.py,62,True,True,False,False,True,2026-07-25 15:19:11 +0200,activo
scripts/pro/change_log.py,207,True,False,False,True,True,2026-07-31 11:54:38 +0200,activo
scripts/pro/chaos_f29_b5.py,195,True,False,False,False,True,2026-07-23 18:45:26 +0200,activo
scripts/pro/chaos_test.py,422,True,False,False,True,True,2026-08-03 01:38:58 +0200,activo
scripts/pro/check_secrets.py,14,False,False,False,False,True,2026-07-25 15:19:11 +0200,esbozo
scripts/pro/chunk_optimizer.py,268,True,False,True,False,True,2026-07-22 19:16:17 +0200,activo
scripts/pro/cleanup_assistant.py,25,True,False,False,True,True,2026-08-01 22:20:11 +0200,activo
scripts/pro/commit_msg_validator.py,96,True,False,False,True,True,2026-07-31 12:00:05 +0200,activo
scripts/pro/compactador_espacios.py,168,True,False,False,False,True,2026-07-20 13:35:48 +0200,activo
scripts/pro/compactadora.py,330,True,False,True,False,True,2026-07-22 19:16:17 +0200,activo
scripts/pro/compilador_opiniones.py,102,True,False,False,False,True,2026-07-22 19:16:17 +0200,activo
scripts/pro/conciencia.py,254,True,False,True,False,True,2026-07-26 19:15:38 +0200,activo
scripts/pro/consolidacion.py,167,True,True,False,False,True,2026-08-03 01:02:24 +0200,activo
scripts/pro/dashboard.py,157,True,False,False,False,True,2026-07-22 19:16:31 +0200,activo
scripts/pro/ejecutor_api.py,321,True,True,False,False,True,2026-08-04 01:46:59 +0200,activo
scripts/pro/f14_e2e.py,813,True,True,False,False,True,2026-08-03 02:13:03 +0200,activo
scripts/pro/f14_load_test.py,580,True,True,False,False,True,2026-07-20 13:35:48 +0200,activo
scripts/pro/f14_profiling.py,530,True,True,False,False,False,2026-08-03 02:13:03 +0200,dormido
scripts/pro/f14_resilience.py,957,True,False,False,False,True,2026-07-27 14:11:10 +0200,activo
scripts/pro/f821_watch.py,173,True,False,True,False,True,2026-07-25 15:19:11 +0200,activo
scripts/pro/fix_masivo.py,166,True,True,False,False,True,2026-08-04 01:46:59 +0200,activo
scripts/pro/generate_arch_diagram.py,145,True,False,False,False,True,2026-07-27 14:11:10 +0200,activo
scripts/pro/gpu_health.py,234,True,False,True,False,True,2026-07-25 15:19:11 +0200,activo
scripts/pro/hardening_audit.py,88,True,False,False,False,True,2026-07-25 15:19:11 +0200,activo
scripts/pro/index_golden_docs.py,404,True,True,False,False,True,2026-07-19 19:10:32 +0200,activo
scripts/pro/index_semantic_chunks.py,111,True,False,False,False,False,2026-07-20 13:35:48 +0200,dormido
scripts/pro/inspectores.py,656,True,True,True,False,True,2026-08-03 02:13:03 +0200,activo
scripts/pro/inventario_f5.py,151,True,False,False,False,True,2026-08-01 23:16:09 +0200,activo
scripts/pro/knowledge_engine.py,17,True,False,False,False,True,2026-07-04 01:30:36 +0200,esbozo
scripts/pro/lock_manager.py,69,False,False,False,True,True,2026-07-25 15:19:11 +0200,libreria
scripts/pro/master_conciencia.py,95,True,False,False,True,True,2026-07-23 18:45:26 +0200,activo
scripts/pro/mcp_mochila.py,420,True,False,False,False,True,2026-07-25 15:19:11 +0200,activo
scripts/pro/meta_mejora.py,242,True,False,True,False,True,2026-07-27 14:11:10 +0200,activo
scripts/pro/metrics_server.py,354,True,False,False,False,True,2026-08-04 01:46:59 +0200,activo
scripts/pro/openclaw_firmador.py,399,False,False,False,False,True,2026-07-27 14:11:10 +0200,libreria
scripts/pro/openclaw_reviewer.py,180,True,False,True,False,True,2026-07-22 19:16:17 +0200,activo
scripts/pro/orchestrator.py,30,True,False,False,True,True,2026-08-03 00:58:47 +0200,activo
scripts/pro/pareto_router.py,241,True,False,True,False,True,2026-07-22 19:16:17 +0200,activo
scripts/pro/pipeline_refactor.py,88,True,False,False,False,True,2026-08-03 01:02:24 +0200,activo
scripts/pro/pipeline_supremo.py,350,True,False,False,False,True,2026-07-25 15:19:11 +0200,activo
scripts/pro/plugin_registry.py,134,True,False,True,True,True,2026-07-26 19:15:38 +0200,activo
scripts/pro/poda_mecanica.py,346,True,False,True,False,True,2026-07-27 14:11:10 +0200,activo
scripts/pro/refactor_large_functions_v2.py,382,True,False,False,False,True,2026-07-26 19:15:38 +0200,activo
scripts/pro/refactor_v2.py,185,True,True,False,False,False,2026-07-20 13:35:48 +0200,dormido
scripts/pro/reglas_applier.py,123,False,False,False,False,True,2026-07-20 13:35:48 +0200,libreria
scripts/pro/reglas_generator.py,109,False,False,False,False,True,2026-07-19 19:10:32 +0200,libreria
scripts/pro/reglas_loader.py,63,False,False,False,True,True,2026-07-19 19:10:32 +0200,libreria
scripts/pro/reindex_vectors.py,65,True,False,False,True,True,2026-07-19 19:10:32 +0200,activo
scripts/pro/reuse/__init__.py,1,False,False,False,False,True,2026-07-21 02:33:53 +0200,esbozo
scripts/pro/reuse/ast_index.py,116,False,False,False,False,False,2026-07-22 19:16:31 +0200,libreria
scripts/pro/reuse/quality_gates.py,92,False,True,False,False,False,2026-07-22 19:16:17 +0200,dormido
scripts/pro/reuse/reuse.py,88,True,False,False,False,True,2026-07-21 02:17:19 +0200,activo
scripts/pro/reuse/reuse_detector.py,119,False,True,True,False,False,2026-07-22 19:16:31 +0200,dormido
scripts/pro/reuse/similarity.py,109,False,False,False,False,False,2026-07-22 19:16:31 +0200,libreria
scripts/pro/reuse/test_regression.py,72,True,False,False,False,True,2026-07-22 19:16:31 +0200,activo
scripts/pro/reuse_detector_plugin.py,18,True,False,True,False,False,2026-07-21 02:17:19 +0200,esbozo
scripts/pro/revisor.py,151,True,False,False,False,True,2026-07-25 15:19:11 +0200,activo
scripts/pro/router_rate_limiter.py,45,False,True,False,True,True,2026-08-03 01:02:24 +0200,activo
scripts/pro/sandbox_industrial.py,671,True,False,False,False,True,2026-07-25 15:19:11 +0200,activo
scripts/pro/sanear_codigo.py,164,True,True,False,False,True,2026-08-04 01:46:59 +0200,activo
scripts/pro/scanner_autoajuste.py,413,True,False,True,False,True,2026-07-22 19:16:17 +0200,activo
scripts/pro/sincronizar_vocabulario.py,80,True,False,False,False,True,2026-07-25 15:19:11 +0200,activo
scripts/pro/systemd_orphan_scanner.py,183,True,False,True,False,True,2026-07-25 15:19:11 +0200,activo
scripts/pro/test_latencia_mac.py,46,True,False,False,False,True,2026-07-25 15:19:11 +0200,activo
scripts/pro/tests/__init__.py,1,False,False,False,False,True,2026-07-21 02:33:53 +0200,esbozo
scripts/pro/tests/test_logger_regression.py,62,True,False,False,False,True,2026-07-21 02:25:32 +0200,activo
scripts/pro/token_screen.py,226,True,False,True,False,True,2026-07-22 19:16:17 +0200,activo
scripts/pro/tuneladora/__init__.py,9,False,False,False,False,True,2026-07-21 00:06:29 +0200,esbozo
scripts/pro/tuneladora/auto_trigger.py,272,False,True,False,False,True,2026-07-25 13:33:01 +0200,activo
scripts/pro/tuneladora/checkpoint.py,92,False,True,False,False,True,2026-07-21 02:17:19 +0200,activo
scripts/pro/tuneladora/config.py,150,False,True,False,True,True,2026-07-26 00:03:31 +0200,activo
scripts/pro/tuneladora/detector.py,237,False,True,False,False,True,2026-07-24 03:17:52 +0200,activo
scripts/pro/tuneladora/engine.py,417,False,True,False,False,True,2026-08-04 01:46:59 +0200,activo
scripts/pro/tuneladora/generate_index.py,104,True,False,False,False,False,2026-07-25 13:41:55 +0200,dormido
scripts/pro/tuneladora/install_service.py,49,True,False,False,False,False,2026-07-24 02:56:18 +0200,dormido
scripts/pro/tuneladora/ledger.py,297,False,True,False,False,False,2026-08-03 01:25:08 +0200,dormido
scripts/pro/tuneladora/logger.py,60,False,True,False,False,True,2026-07-23 04:58:34 +0200,activo
scripts/pro/tuneladora/memory/__init__.py,2,False,False,False,False,True,2026-07-24 20:44:06 +0200,esbozo
scripts/pro/tuneladora/memory/episodic.py,155,False,True,False,False,True,2026-07-24 20:44:06 +0200,activo
scripts/pro/tuneladora/memory/long_term.py,122,False,True,False,False,True,2026-07-24 20:44:06 +0200,activo
scripts/pro/tuneladora/memory/semantic.py,152,False,True,False,False,True,2026-07-25 21:06:05 +0200,activo
scripts/pro/tuneladora/memory/short_term.py,82,False,True,False,False,True,2026-07-24 20:44:06 +0200,activo
scripts/pro/tuneladora/pipeline/__init__.py,1,False,False,False,False,True,2026-07-24 20:44:06 +0200,esbozo
scripts/pro/tuneladora/pipeline/block_reviewer.py,101,False,False,False,False,False,2026-07-25 13:33:01 +0200,libreria
scripts/pro/tuneladora/pipeline/llm_fallback.py,95,False,True,False,False,False,2026-08-02 21:40:23 +0200,dormido
scripts/pro/tuneladora/pipeline/pending_queue.py,144,False,True,False,False,False,2026-07-25 15:01:01 +0200,dormido
scripts/pro/tuneladora/pipeline/runner.py,772,False,True,True,False,True,2026-08-03 01:02:24 +0200,activo
scripts/pro/tuneladora/pipeline/sandbox.py,13,False,False,False,True,True,2026-07-24 20:44:06 +0200,esbozo
scripts/pro/tuneladora/pipeline/snapshot_manager.py,91,False,True,False,False,True,2026-07-25 15:01:01 +0200,activo
scripts/pro/tuneladora/pipeline/sofia.py,144,False,True,False,False,False,2026-07-26 00:01:08 +0200,dormido
scripts/pro/tuneladora/pipeline/tools/__init__.py,1,False,False,False,False,True,2026-07-24 20:44:06 +0200,esbozo
scripts/pro/tuneladora/pipeline/tools/bandit_tool.py,68,False,True,False,False,False,2026-07-25 13:33:01 +0200,dormido
scripts/pro/tuneladora/pipeline/tools/base.py,39,False,True,False,False,True,2026-07-24 20:44:06 +0200,activo
scripts/pro/tuneladora/pipeline/tools/mypy_tool.py,65,False,True,False,False,False,2026-07-24 20:44:06 +0200,dormido
scripts/pro/tuneladora/pipeline/tools/pytest_tool.py,91,False,True,False,False,False,2026-07-24 20:44:06 +0200,dormido
scripts/pro/tuneladora/pipeline/tools/ruff_tool.py,76,False,True,False,False,False,2026-07-24 20:44:06 +0200,dormido
scripts/pro/tuneladora/plugins/__init__.py,9,False,False,False,False,True,2026-07-21 00:06:29 +0200,esbozo
scripts/pro/tuneladora/plugins/arq_check.py,69,False,True,False,False,False,2026-07-23 06:04:56 +0200,dormido
scripts/pro/tuneladora/plugins/backup.py,90,False,True,False,False,True,2026-08-03 01:02:24 +0200,activo
scripts/pro/tuneladora/plugins/cleanup.py,197,False,True,False,False,True,2026-08-04 01:46:59 +0200,activo
scripts/pro/tuneladora/plugins/code_quality.py,90,False,True,False,False,False,2026-08-03 01:02:24 +0200,dormido
scripts/pro/tuneladora/plugins/dashboard.py,77,False,True,False,False,True,2026-08-04 11:23:57 +0200,activo
scripts/pro/tuneladora/plugins/health.py,55,False,True,False,True,True,2026-07-22 19:16:31 +0200,activo
scripts/pro/tuneladora/plugins/installer.py,134,False,True,False,False,False,2026-08-03 01:02:24 +0200,dormido
scripts/pro/tuneladora/plugins/notifier.py,50,False,True,False,False,True,2026-08-03 01:02:24 +0200,activo
scripts/pro/tuneladora/plugins/reporting.py,41,False,True,False,False,False,2026-08-03 01:02:24 +0200,dormido
scripts/pro/tuneladora/preflight_system.py,235,True,False,False,False,True,2026-07-26 22:57:42 +0200,activo
scripts/pro/tuneladora/resilience.py,46,False,True,False,False,True,2026-07-24 02:56:18 +0200,activo
scripts/pro/tuneladora/scheduler.py,185,False,True,False,False,True,2026-07-24 03:17:52 +0200,activo
scripts/pro/tuneladora/scheduler_daemon.py,57,True,False,False,False,False,2026-07-24 02:56:18 +0200,dormido
scripts/pro/tuneladora/shadow/__init__.py,2,False,False,False,False,True,2026-07-25 17:54:27 +0200,esbozo
scripts/pro/tuneladora/shadow/layer0_env.py,152,False,True,False,False,False,2026-07-25 23:38:37 +0200,dormido
scripts/pro/tuneladora/shadow/layer3_shadow.py,120,False,True,False,False,False,2026-07-25 23:38:37 +0200,dormido
scripts/pro/tuneladora/shadow/shadow_health.py,281,True,True,False,False,False,2026-07-25 23:38:37 +0200,dormido
scripts/pro/tuneladora/snapshot.py,48,False,True,False,False,False,2026-07-23 18:45:26 +0200,dormido
scripts/pro/tuneladora/tuneladora_pipeline.py,119,True,False,False,False,True,2026-07-25 23:38:37 +0200,activo
scripts/pro/tuneladora/unified_scheduler.py,197,False,True,False,False,True,2026-07-24 20:44:06 +0200,activo
scripts/pro/tuneladora_mantenimiento.py,538,True,False,False,False,True,2026-08-03 01:02:24 +0200,activo
scripts/pro/tuneladora_mejora.py,264,True,False,False,False,True,2026-08-03 01:02:24 +0200,activo
scripts/pro/uitars_gx10.py,106,True,True,False,False,True,2026-07-26 19:15:38 +0200,activo
scripts/pro/uitars_hetzner.py,78,True,False,False,False,True,2026-07-26 19:15:38 +0200,activo
scripts/pro/ura_query.py,52,True,False,False,True,True,2026-08-01 23:37:10 +0200,activo
scripts/pro/ura_self_modify.py,153,True,False,False,False,True,2026-07-26 19:15:38 +0200,activo
scripts/pro/ura_watch_asus.py,92,True,False,False,False,True,2026-07-20 13:35:48 +0200,activo
scripts/pro/utils.py,37,False,False,False,False,True,2026-08-04 01:46:59 +0200,libreria
scripts/pro/watch_inbox.py,114,True,False,False,False,True,2026-08-03 01:02:24 +0200,activo
scripts/pro/watermark_aggregator.py,197,True,False,True,False,True,2026-07-22 19:16:17 +0200,activo
scripts/pro/worker_manager.py,110,False,True,False,False,False,2026-08-03 01:02:24 +0200,dormido
scripts/profile_startup.py,89,True,False,False,False,False,2026-07-28 17:22:57 +0200,dormido
scripts/soak_test.py,271,True,True,False,False,True,2026-07-23 15:14:19 +0200,activo
scripts/tests/stress_vram_guard.py,56,True,False,False,False,True,2026-07-26 19:15:38 +0200,activo
scripts/trace-replay.py,154,True,False,False,False,False,2026-07-19 19:10:32 +0200,dormido
scripts/trace-viewer.py,234,True,True,False,False,False,2026-07-19 19:10:32 +0200,dormido
scripts/ura-stats.py,140,True,False,False,False,False,2026-07-20 13:16:03 +0200,dormido
scripts/watchdog_contraste.py,79,True,False,False,False,False,2026-07-22 19:16:17 +0200,dormido
shared/__init__.py,1,False,False,False,False,True,2026-07-27 14:23:56 +0200,esbozo
shared/paths.py,21,False,False,False,False,True,2026-07-27 14:23:56 +0200,libreria
tests/__init__.py,1,False,False,False,False,True,2026-07-04 01:30:36 +0200,test
tests/conftest.py,70,False,False,False,False,False,2026-07-28 20:56:09 +0200,test
tests/contracts/__init__.py,1,False,False,False,False,True,2026-07-16 15:48:10 +0200,test
tests/contracts/test_llm_contract.py,659,False,True,False,False,False,2026-07-27 14:41:56 +0200,test
tests/infra/test_auto_maintain.py,632,False,True,False,False,False,2026-08-03 22:37:56 +0200,test
tests/infra/test_ci_cd.py,182,False,True,False,False,False,2026-08-03 02:13:03 +0200,test
tests/infra/test_document_quality.py,30,False,False,False,False,False,2026-07-30 01:50:14 +0200,test
tests/infra/test_documentation.py,125,False,True,True,False,False,2026-07-31 10:43:44 +0200,test
tests/infra/test_f25_b7_hardening.py,722,False,False,False,False,False,2026-07-31 11:22:31 +0200,test
tests/infra/test_f27_b3_gate.py,292,False,False,False,False,False,2026-07-30 01:50:14 +0200,test
tests/infra/test_infrastructure.py,213,False,True,False,False,False,2026-07-31 10:43:44 +0200,test
tests/infra/test_notifier_json_logger.py,30,False,False,False,False,False,2026-08-01 16:28:18 +0200,test
tests/infra/test_observability.py,29,False,False,False,False,False,2026-07-30 01:50:14 +0200,test
tests/infra/test_preflight_system.py,339,False,True,False,False,False,2026-07-31 10:44:20 +0200,test
tests/infra/test_security.py,154,False,True,False,False,False,2026-08-03 01:02:24 +0200,test
tests/integration/test_agents.py,425,False,True,False,False,False,2026-07-30 01:50:14 +0200,test
tests/integration/test_api.py,77,False,False,False,False,False,2026-08-03 21:11:40 +0200,test
tests/integration/test_api_approvals.py,82,False,False,False,False,False,2026-07-30 02:32:25 +0200,test
tests/integration/test_assistant.py,209,False,True,False,False,False,2026-07-30 01:50:14 +0200,test
tests/integration/test_assistant_auth.py,112,False,True,False,False,False,2026-07-30 01:50:14 +0200,test
tests/integration/test_audit_api.py,333,False,True,False,False,True,2026-08-03 02:13:03 +0200,test
tests/integration/test_audit_intent.py,336,False,True,False,False,False,2026-07-31 11:43:17 +0200,test
tests/integration/test_audit_message_store.py,305,False,True,False,False,False,2026-08-04 01:46:59 +0200,test
tests/integration/test_audit_models.py,310,False,True,False,False,False,2026-07-30 01:50:14 +0200,test
tests/integration/test_contextual_retrieval.py,299,False,True,False,False,False,2026-08-01 16:05:47 +0200,test
tests/integration/test_degraded_mode.py,153,False,True,False,False,False,2026-07-30 01:50:14 +0200,test
tests/integration/test_episodic_memory.py,296,False,True,False,False,False,2026-07-30 01:50:14 +0200,test
tests/integration/test_event_bus.py,32,False,False,False,False,False,2026-07-30 01:50:14 +0200,test
tests/integration/test_event_bus_f11.py,203,False,True,False,False,True,2026-07-30 01:50:14 +0200,test
tests/integration/test_extractors.py,799,False,True,False,False,False,2026-07-30 01:50:14 +0200,test
tests/integration/test_f25_a3_vertical_integration.py,349,False,False,False,False,False,2026-07-30 01:50:14 +0200,test
tests/integration/test_f25_b2_stages.py,635,False,True,False,False,False,2026-07-30 01:50:14 +0200,test
tests/integration/test_f26_b2_memory.py,448,False,False,False,False,False,2026-07-30 01:50:14 +0200,test
tests/integration/test_f27_a2_integration.py,202,False,True,False,False,False,2026-07-30 01:50:14 +0200,test
tests/integration/test_f27_b4_runner.py,304,False,True,False,False,False,2026-07-30 01:50:14 +0200,test
tests/integration/test_f27_b5_scheduler.py,209,False,False,False,False,False,2026-07-30 01:50:14 +0200,test
tests/integration/test_f27_b5a_scheduler_audit.py,152,False,False,False,False,False,2026-07-30 01:50:14 +0200,test
tests/integration/test_f27_b7_agent.py,258,False,True,False,False,False,2026-07-30 01:50:14 +0200,test
tests/integration/test_f27_b8_hardening.py,250,False,True,False,False,False,2026-07-30 01:50:14 +0200,test
tests/integration/test_f27_rr1_release.py,156,False,False,False,False,False,2026-07-30 01:50:14 +0200,test
tests/integration/test_f28_b3_operational.py,220,False,False,False,False,False,2026-07-30 01:50:14 +0200,test
tests/integration/test_inference_engine.py,113,False,True,False,False,False,2026-07-30 01:50:14 +0200,test
tests/integration/test_integration_assistant.py,87,False,True,False,False,False,2026-07-30 01:50:14 +0200,test
tests/integration/test_integration_f10.py,181,False,True,False,False,False,2026-07-30 01:50:14 +0200,test
tests/integration/test_integration_f11.py,170,False,True,False,False,False,2026-07-30 01:50:14 +0200,test
tests/integration/test_integration_f13.py,119,False,True,False,False,False,2026-07-30 01:50:14 +0200,test
tests/integration/test_integration_scheduler.py,127,False,True,False,False,False,2026-07-30 01:50:14 +0200,test
tests/integration/test_memory_compression.py,270,False,True,False,False,False,2026-07-30 01:50:14 +0200,test
tests/integration/test_observability_f11.py,267,False,True,False,False,True,2026-07-30 01:50:14 +0200,test
tests/integration/test_openclaw.py,271,True,True,False,False,True,2026-08-03 01:02:24 +0200,test
tests/integration/test_pipeline_mvp.py,375,False,True,False,False,True,2026-07-30 01:50:14 +0200,test
tests/integration/test_plugin.py,1301,False,True,False,False,False,2026-07-30 01:50:14 +0200,test
tests/integration/test_plugin_registry.py,309,False,True,True,False,False,2026-07-30 01:50:14 +0200,test
tests/integration/test_reflection.py,248,False,True,False,False,False,2026-07-30 01:50:14 +0200,test
tests/integration/test_registry_v2.py,228,False,True,False,False,True,2026-07-30 01:50:14 +0200,test
tests/integration/test_rules_integration.py,191,False,True,False,False,False,2026-08-03 01:02:24 +0200,test
tests/integration/test_semantic_memory.py,271,False,True,False,False,False,2026-07-30 01:50:14 +0200,test
tests/integration/test_snc_anomalias.py,276,False,True,False,False,True,2026-07-30 01:50:14 +0200,test
tests/integration/test_snc_subprocess_fix.py,97,False,True,False,False,False,2026-07-30 01:50:14 +0200,test
tests/integration/test_tuneladora_auto_trigger.py,223,False,True,False,False,False,2026-07-30 01:50:14 +0200,test
tests/integration/test_tuneladora_checkpoint.py,90,False,True,False,False,False,2026-07-30 01:50:14 +0200,test
tests/integration/test_tuneladora_cleanup_integration.py,142,False,True,False,False,False,2026-08-02 18:46:44 +0200,test
tests/integration/test_tuneladora_detector.py,129,False,True,False,False,False,2026-07-30 01:50:14 +0200,test
tests/integration/test_tuneladora_engine.py,145,False,True,False,False,False,2026-07-30 01:50:14 +0200,test
tests/integration/test_tuneladora_memory_episodic.py,83,False,True,False,False,False,2026-07-30 01:50:14 +0200,test
tests/integration/test_tuneladora_memory_long_term.py,75,False,True,False,False,False,2026-07-30 01:50:14 +0200,test
tests/integration/test_tuneladora_memory_semantic.py,84,False,True,False,False,False,2026-07-30 01:50:14 +0200,test
tests/integration/test_tuneladora_memory_short_term.py,70,False,True,False,False,False,2026-07-30 01:50:14 +0200,test
tests/integration/test_tuneladora_notifier.py,101,False,True,False,False,False,2026-07-30 01:50:14 +0200,test
tests/integration/test_tuneladora_pipeline_chaos.py,211,False,True,False,False,True,2026-08-03 01:02:24 +0200,test
tests/integration/test_tuneladora_pipeline_cli.py,62,False,True,False,False,False,2026-07-30 01:50:14 +0200,test
tests/integration/test_tuneladora_pipeline_negative.py,277,False,True,False,False,False,2026-08-02 23:56:14 +0200,test
tests/integration/test_tuneladora_pipeline_queue.py,94,False,True,False,False,False,2026-07-30 01:50:14 +0200,test
tests/integration/test_tuneladora_pipeline_runner.py,89,False,True,False,False,False,2026-08-03 21:11:40 +0200,test
tests/integration/test_tuneladora_pipeline_snapshot.py,127,False,True,False,False,False,2026-07-30 01:50:14 +0200,test
tests/integration/test_tuneladora_plugins.py,141,False,True,False,False,False,2026-07-30 01:50:14 +0200,test
tests/integration/test_tuneladora_scheduler.py,96,False,True,False,False,False,2026-07-30 01:50:14 +0200,test
tests/integration/test_tuneladora_unified_scheduler.py,174,False,True,False,False,False,2026-07-30 01:50:14 +0200,test
tests/integration/test_ura_qdrant.py,366,False,True,False,False,False,2026-08-03 01:02:24 +0200,test
tests/integration/test_vector_base.py,364,False,True,False,False,False,2026-07-30 01:50:14 +0200,test
tests/integration/test_vector_ollama.py,185,False,True,False,False,False,2026-07-30 01:50:14 +0200,test
tests/integration/test_vector_qdrant.py,270,False,True,False,False,False,2026-07-30 01:50:14 +0200,test
tests/integration/test_vector_retriever.py,201,False,True,False,False,False,2026-07-30 01:50:14 +0200,test
tests/integration/test_vector_subscriber.py,228,False,True,False,False,False,2026-07-30 01:50:14 +0200,test
tests/integration/test_voting.py,378,False,True,False,False,False,2026-07-30 01:50:14 +0200,test
tests/integration/test_vram_guard_integration.py,86,False,True,False,False,False,2026-08-03 01:02:24 +0200,test
tests/legacy/test_sda.py,449,True,True,False,False,True,2026-07-29 23:48:24 +0200,test
tests/legacy/test_unit.py,553,True,False,False,False,True,2026-08-04 01:46:59 +0200,test
tests/nightly/test_agents_comprehensive.py,1349,False,True,False,False,False,2026-07-30 01:50:14 +0200,test
tests/nightly/test_events.py,1199,False,True,True,False,False,2026-07-30 01:50:14 +0200,test
tests/nightly/test_f26_b3_hardening.py,595,False,False,False,False,False,2026-08-01 14:26:25 +0200,test
tests/nightly/test_f26_rr1_operational.py,219,False,False,False,False,False,2026-08-01 14:26:25 +0200,test
tests/nightly/test_knowledge_engine.py,2625,False,True,False,False,False,2026-08-04 01:46:59 +0200,test
tests/nightly/test_memory.py,1254,False,True,False,False,False,2026-08-03 01:02:24 +0200,test
tests/nightly/test_platform_resilience.py,349,False,True,False,False,False,2026-07-30 01:50:14 +0200,test
tests/pending/test_audit_conversation.py,723,False,True,False,False,False,2026-08-01 13:48:19 +0200,test
tests/pending/test_evaluation_corpus.py,217,False,True,False,False,False,2026-08-03 01:02:24 +0200,test
tests/unit/test_agents_cli.py,95,False,True,False,False,False,2026-08-03 14:06:03 +0200,test
tests/unit/test_agents_conciencia.py,65,False,True,False,False,False,2026-08-03 01:02:24 +0200,test
tests/unit/test_agents_constants.py,26,False,True,False,False,False,2026-08-02 00:59:34 +0200,test
tests/unit/test_agents_ejecutor.py,82,False,True,False,False,False,2026-08-03 01:02:24 +0200,test
tests/unit/test_agents_healing.py,92,False,True,False,False,False,2026-08-03 01:02:24 +0200,test
tests/unit/test_agents_orquestador.py,98,False,True,False,False,False,2026-08-03 13:59:41 +0200,test
tests/unit/test_agents_reparador.py,91,False,True,False,False,False,2026-08-03 01:02:24 +0200,test
tests/unit/test_agents_telemetry.py,72,False,True,False,False,False,2026-08-03 01:02:24 +0200,test
tests/unit/test_assistant_api.py,41,False,True,False,False,False,2026-07-30 01:50:14 +0200,test
tests/unit/test_assistant_context.py,123,False,True,False,False,False,2026-07-30 01:50:14 +0200,test
tests/unit/test_assistant_evaluation.py,87,False,True,False,False,False,2026-07-30 01:50:14 +0200,test
tests/unit/test_assistant_intent.py,117,False,True,False,False,False,2026-07-30 01:50:14 +0200,test
tests/unit/test_assistant_metrics.py,73,False,True,False,False,False,2026-08-01 16:24:17 +0200,test
tests/unit/test_assistant_security.py,58,False,True,False,False,False,2026-07-30 01:50:14 +0200,test
tests/unit/test_assistant_style.py,87,False,True,False,False,False,2026-07-30 01:50:14 +0200,test
tests/unit/test_ast_sentinel.py,27,True,False,False,False,False,2026-07-30 01:50:14 +0200,test
tests/unit/test_auth_middleware.py,69,False,True,False,False,False,2026-07-30 01:50:14 +0200,test
tests/unit/test_auth_streaming.py,179,False,True,False,False,False,2026-08-03 01:02:24 +0200,test
tests/unit/test_backup_assistant.py,46,False,True,False,False,False,2026-08-03 01:02:24 +0200,test
tests/unit/test_backup_f26_memory.py,64,False,True,False,False,False,2026-08-02 00:39:43 +0200,test
tests/unit/test_brain_advisor.py,51,False,True,False,False,False,2026-07-30 01:50:14 +0200,test
tests/unit/test_brain_alerts.py,74,False,True,False,False,False,2026-07-30 01:50:14 +0200,test
tests/unit/test_brain_analyzer.py,50,False,True,False,False,False,2026-07-30 01:50:14 +0200,test
tests/unit/test_brain_executor.py,61,False,True,False,False,False,2026-07-30 01:50:14 +0200,test
tests/unit/test_brain_observer.py,68,False,True,False,False,False,2026-07-30 01:50:14 +0200,test
tests/unit/test_brain_web_adapter.py,119,False,True,False,False,False,2026-07-30 01:50:14 +0200,test
tests/unit/test_change_guardian.py,102,False,True,False,False,False,2026-08-03 01:02:24 +0200,test
tests/unit/test_change_log.py,153,False,True,False,False,False,2026-07-31 11:54:38 +0200,test
tests/unit/test_chaos_test.py,34,False,True,False,False,False,2026-08-03 01:02:24 +0200,test
tests/unit/test_chunking.py,97,False,True,False,False,False,2026-08-03 01:02:24 +0200,test
tests/unit/test_cleanup_assistant.py,57,False,True,False,False,False,2026-08-01 22:20:11 +0200,test
tests/unit/test_cold_refactor.py,180,False,True,False,False,False,2026-08-03 01:02:24 +0200,test
tests/unit/test_commit_msg_validator.py,85,False,True,False,False,False,2026-07-31 12:00:05 +0200,test
